name,url,depth,error_msg
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2261,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2260,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=117&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=117,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2259,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2258,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2257,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2256,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2255,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=73&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=73,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=72&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=72,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=108&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=108,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=111&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=111,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=190&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=190,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=112&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=112,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2252&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2252,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=81&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=81,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=92&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=92,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2266&scope=public_profile%2Cemail,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2266,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/password_resets/new,2,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
JuanPabloSegura,https://jpsva.com,0,Connection was refused by other side: ConnectionRefusedError
T.TravisHackworth,https://www.travishackworth.com/updates?author=5b367794396f8c54336a18fb,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
T.TravisHackworth,https://www.travishackworth.com/updates?author=651cb0a443e6d165bedb8c1e,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2264&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2264,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2263&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2263,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2262&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2262,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2261&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2261,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2260&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2260,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2259&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2259,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2258&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2258,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2257&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2257,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2256&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2256,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2255&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2255,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2254,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2253,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2250,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2249,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2248,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2247,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2246,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2245,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=1244,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=243,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=242,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=241,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=240,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=239,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=238,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=237,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=205,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=204,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=202,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=201,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=200,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=199,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=197,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=196,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=195,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=194,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=193,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=192,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=191,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=189,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=188,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=187,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=186,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=185,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=184,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=183,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=181,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=180,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=179,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=178,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=177,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=176,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=173,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=172,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=171,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=170,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=169,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=168,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=167,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=166,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=165,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=164,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=163,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=162,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=161,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=160,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=159,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=158,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=157,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=156,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=155,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=154,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=153,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=152,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=151,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=150,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=149,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=148,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=147,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=146,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=145,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=144,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=143,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=142,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=141,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=140,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=139,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=138,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=137,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=136,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=135,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=134,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=133,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=132,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=131,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=130,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=129,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=128,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=127,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=125,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=124,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=123,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=122,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=121,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=120,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=119,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=118,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=116,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
C.MattFariss,https://www.mattfariss.com/forms/shares/new?page_id=100,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
