name,url,depth,error_msg
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2264,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2263&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2263,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2262&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2262,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2261&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2261,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2260&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2260,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2259&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2259,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2258&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2258,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2257&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2257,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2256&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2256,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/facebook/connect?page_id=2255&scope=public_profile%2Cemail,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/users/twitter/connect?page_id=2255,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
IreneShin,https://www.ireneforva.com/news?author=649ef452ead58537c08c8f9f,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2254,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2253,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2250,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2249,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2248,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2247,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2246,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=2245,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=1244,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=243,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=242,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=241,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=240,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=239,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=238,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=237,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=205,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=204,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=202,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=201,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
IreneShin,https://www.ireneforva.com/news?author=649ef42ad6d557068b4dbf15,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=200,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=199,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=197,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=196,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=195,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=194,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=193,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=192,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=191,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=189,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=188,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=187,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=186,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=185,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=184,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=183,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=181,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=180,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=179,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=178,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=177,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=176,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=173,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=172,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=171,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=170,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=169,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=168,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=167,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=166,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=165,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=164,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=163,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=162,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=161,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=160,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=159,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=158,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=157,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=156,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=155,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=154,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=153,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=152,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=151,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=150,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=149,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=148,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=147,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=146,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=145,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=144,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=143,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=142,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=141,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=140,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=139,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=138,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=137,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=136,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=135,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=134,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=133,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=132,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=131,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=130,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=129,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=128,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=127,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=125,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=124,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=123,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=122,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
CMattFariss,https://www.mattfariss.com/forms/shares/new?page_id=121,3,<twisted.python.failure.Failure scrapy.exceptions.IgnoreRequest: Forbidden by robots.txt>
